report_month,company,county,region,industry,jobs_created,payroll,jobs_retained,investment,source_file,page,program,program_value
2022-Jul,"CIC Group of Ohio, INC. (CIC GROUP, INC)",Wood,Northwest,TBD,TBD,TBD,TBD,"$6,900,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Spec Development Grant - OSIP*,"$690,000"
2022-Jul,Dewesoft LLC,Lucas,Northwest,Technology,17,"$946,100",19,"$5,933,505",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$50,000"
2022-Jul,"EPC - Columbia, Inc.",Warren,Southwest,Advanced Manufacturing,50,"$1,924,000",28,"$2,500,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$150,000"
2022-Jul,"Guided By Mushrooms, LLC",Montgomery,Western,Food and Agribusiness,4,"$124,800",2,"$77,891",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Inclusion Grant,"$30,000"
2022-Jul,"Highlights for Children, Inc.",Franklin,Central,Other,20,"$1,600,000",204,$0,2022-monthly_metrics_-_vc.pdf,7,JobsOhio Workforce Grant,"$60,000"
2022-Jul,Intel Corporation,Licking,Central,Technology,3000,"$405,000,000",0,"$20,000,000,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$125,000,000"
2022-Jul,"JamAdmin, Inc.",Lucas,Northwest,Automotive,45,"$1,746,000",28,"$3,555,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Revitalization Loan,"$1,000,000"
2022-Jul,"Pristine Marine, LLC",Ottawa,Northwest,Advanced Manufacturing,4,"$99,840",0,"$114,900",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Inclusion Grant,"$25,000"
2022-Jul,Reserve Premier LLC,Cuyahoga,Northeast,Other,TBD,TBD,TBD,"$19,990,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Spec Development Grant - OSIP*,"$1,900,000"
2022-Jul,"RetireMED iQ, LLC",Hamilton& Montgomery,Southwest,Healthcare,20,"$1,156,000",82,$0,2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$25,000"
2022-Jul,"Stadco, Inc.",Greene,Western,Advanced Manufacturing,8,"$332,800",26,"$1,100,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Inclusion Grant,"$25,000"
2022-Jul,"Tessenderlo Kerley, Inc.",Defiance,Northwest,Energy and Chemicals,17,"$1,006,320",0,"$40,000,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$100,000"
2022-Jul,The Ericson Manufacturing Co.,Lake,Northeast,Advanced Manufacturing,15,"$600,000",68,"$3,300,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Economic Development Grant,"$50,000"
2022-Jul,The Glockner Chevrolet Company,Scioto,Southeast,Other,2,"$90,000",35,"$1,315,500",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Revitalization Grant,"$150,000"
2022-Jul,Trans Cycle Industries of Ohio LLC,Union,Central,Other,15,"$483,600",43,"$2,100,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Workforce Grant,"$40,000"
2022-Jul,University of Cincinnati,Hamilton,Southwest,TBD,TBD,TBD,TBD,"$3,202,592",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Spec Development Grant - OSIP*,"$1,000,000"
2022-Jul,Wellston Aerosol Manufacturing Co.,Jackson,Southeast,Advanced Manufacturing,4,"$166,400",10,"$120,000",2022-monthly_metrics_-_vc.pdf,7,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,"ACI Services, Inc.",Guernsey,Southeast,Advanced Manufacturing,3,"$165,000",46,"$291,500",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,"Alphamicron, Incorporated",Portage,Northeast,Advanced Manufacturing,20,"$1,000,000",34,"$2,700,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Growth Fund Loan,"$1,250,000"
2022-Aug,BBI Logistics LLC,Franklin,Central,Logistics and Distribution,240,"$15,000,000",202,"$37,250,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Workforce Grant,"$1,000,000"
2022-Aug,"D T B Distributors, Inc.",Ross,Southeast,Logistics and Distribution,3,"$122,000",8,"$700,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,Ever-Roll Specialties Co.,Clark,Western,Advanced Manufacturing,5,"$290,000",25,"$160,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$25,000"
2022-Aug,"First Turn Trucking, LLC",Adams,Southeast,Logistics and Distribution,5,"$208,000",25,"$155,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$25,000"
2022-Aug,"Foundation Systems and Anchors, Inc.",Stark,Northeast,Advanced Manufacturing,4,"$125,000",23,"$300,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$25,000"
2022-Aug,"J.V.C. Metals Company, LLC",Jackson,Southeast,Automotive,6,"$199,680",25,"$433,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,Keim Lumber Company,Holmes,Southeast,Logistics and Distribution,21,"$1,153,000",633,"$4,604,700",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Economic Development Grant,"$60,000"
2022-Aug,Kroger Fulfillment Network LLC,Cuyahoga,Northeast,Food and Agribusiness,400,"$18,000,000",0,"$70,000,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Economic Development Grant,"$400,000"
2022-Aug,"Legacy Properties Group, Inc.",Cuyahoga,Northeast,Food and Agribusiness,TBD,TBD,TBD,"$31,626,617",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Spec Development Grant - OSIP*,"$2,000,000"
2022-Aug,Monroe County Port Authority,Monroe,Southeast,TBD,TBD,TBD,TBD,"$25,000,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Spec Development Grant -OSIP*,"$1,000,000"
2022-Aug,"Nature's Beauty Tree Service, LLC",Cuyahoga,Northeast,Advanced Manufacturing,3,"$112,200",4,"$413,490",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,Picobarn LLC,Cuyahoga,Northeast,Logistics and Distribution,2,"$135,000",0,"$315,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$25,000"
2022-Aug,Pixelle Specialty Solutions LLC,Ross,Southeast,Advanced Manufacturing,52,"$2,877,056",993,"$11,847,833",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Workforce Grant,"$250,000"
2022-Aug,"Stat Industries, Inc.",Ross,Southeast,Advanced Manufacturing,2,"$58,240",2,"$84,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Inclusion Grant,"$50,000"
2022-Aug,Steven Douglas Corp.,Lake,Northeast,Advanced Manufacturing,20,"$1,600,000",48,"$8,600,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Economic Development Grant,"$150,000"
2022-Aug,Vinylmax LLC,Butler,Southwest,Advanced Manufacturing,150,"$5,616,000",274,"$4,000,000",2022-monthly_metrics_-_vc.pdf,8,JobsOhio Economic Development Grant,"$225,000"
2022-Sep,"American Colors, Inc.",Erie,Northeast,Energy and Chemicals,22,"$1,415,000",53,"$4,279,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$75,000"
2022-Sep,"Augustwenty, LLC",Franklin,Central,Technology,20,"$2,142,711",29,$0,2022-monthly_metrics_-_vc.pdf,9,JobsOhio Workforce Grant,"$100,000"
2022-Sep,"BW PARTNERS, LTD.",Montgomery,Western,TBD,TBD,TBD,TBD,"$3,272,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Spec Development Grant -OSIP*,"$200,000"
2022-Sep,Formlabs Ohio Inc.,Lucas & Wood,Northwest,Advanced Manufacturing,35,"$1,800,000",45,"$500,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$100,000"
2022-Sep,"GATED Properties Global I, LLC",Montgomery,Western,TBD,TBD,TBD,TBD,"$15,431,077",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Spec Development Grant - OSIP*,"$925,000"
2022-Sep,Glidepath Holdings Inc.,Hamilton,Southwest,Financial Services,150,"$12,751,440",633,"$8,000,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$1,500,000"
2022-Sep,"H&H Industries, Inc.",Jackson,Southeast,Energy and Chemicals,5,"$187,200",73,"$233,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$25,000"
2022-Sep,"HumanIT Solutions, LLC",Greene,Western,Technology,30,"$3,000,000",28,"$750,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Workforce Grant,"$100,000"
2022-Sep,"LightSpeed Hosting, LLC",Portage,Northeast,Technology,8,"$408,000",5,"$280,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$50,000"
2022-Sep,P&THE Manufacturing Acquisition LLC,Shelby,Western,Advanced Manufacturing,175,"$6,939,428",49,"$5,034,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Revitalization Grant,"$900,000"
2022-Sep,"PACE Converting Equipment Co., LLC.",Cuyahoga,Northeast,Advanced Manufacturing,4,"$211,993",8,"$843,238",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$25,000"
2022-Sep,Progressive Casualty Insurance Company,Cuyahoga,Northeast,Financial Services,35,"$1,750,000",0,"$19,000,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$200,000"
2022-Sep,"Quikstir, Inc.",Ottawa,Northwest,Advanced Manufacturing,2,"$66,560",9,"$60,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$25,000"
2022-Sep,Sierra Nevada Corporation,Montgomery,Western,Aerospace and Aviation,TBD,TBD,TBD,"$38,160,192",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Spec Development Grant - OSIP*,"$2,500,000"
2022-Sep,"Staub Laser Cutting, Inc.",Montgomery,Western,Advanced Manufacturing,5,"$239,200",35,"$116,108",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$25,000"
2022-Sep,"The AKA Team, Inc.",Cuyahoga,Northeast,Other,20,"$1,171,456",21,"$500,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$50,000"
2022-Sep,"Total Quality Logistics, LLC",Clermont & Butler,Southwest,Logistics and Distribution,1000,"$60,000,000",2623,"$18,000,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$4,000,000"
2022-Sep,"Tri-Tech Laboratories, LLC",Franklin,Central,Advanced Manufacturing,200,"$7,000,000",666,"$30,000,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$250,000"
2022-Sep,"Uptown Consortium, Inc.",Hamilton,Southwest,TBD,TBD,TBD,TBD,"$778,151",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Spec Development Grant -OSIP*,"$778,151"
2022-Sep,"Velocys, Inc.",Union,Central,Energy and Chemicals,19,"$1,565,000",14,"$8,500,000",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Economic Development Grant,"$200,000"
2022-Sep,Vispiri Inc.,Cuyahoga,Northeast,Food and Agribusiness,25,"$1,145,000",16,"$7,893,031",2022-monthly_metrics_-_vc.pdf,9,JobsOhio Inclusion Grant,"$50,000"
2022-Oct,3251 Westerville Rd LLC,Franklin,Central,Advanced Manufacturing,150,"$7,803,120",0,"$10,076,088",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Revitalization Loan,"$2,000,000"
2022-Oct,Abbott Laboratories,Miami,Western,Healthcare,123,"$7,571,000",328,"$245,500,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$1,500,000"
2022-Oct,"American Quality Stripping, Inc",Erie,Northeast,Advanced Manufacturing,10,"$786,194",44,"$2,420,970",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Revitalization Grant,"$100,000"
2022-Oct,City of Springfield,Clark,Western,TBD,TBD,TBD,TBD,"$9,350,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Spec Development Grant - OSIP*,"$2,900,000"
2022-Oct,Evans Food Group Ltd.,Scioto,Southeast,Food and Agribusiness,40,"$1,500,000",126,"$2,500,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$100,000"
2022-Oct,"EXXCEL Project Management, LLC",Delaware,Central,TBD,TBD,TBD,TBD,"$27,990,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Spec Development Grant - OSIP*,"$900,000"
2022-Oct,"Fabricated Packaging Materials, Inc.",Fairfield,Central,Advanced Manufacturing,85,"$2,845,880",44,"$900,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$175,000"
2022-Oct,"Fleet Team, Inc.",Cuyahoga,Northeast,Logistics and Distribution,91,"$6,670,000",55,"$8,675,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Revitalization Grant,"$500,000"
2022-Oct,"Forge Biologics, Inc.",Franklin,Central,Healthcare,150,"$12,000,000",26,"$45,000,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Workforce Grant,"$1,500,000"
2022-Oct,FRAM Group Operations LLC,Darke,Western,Advanced Manufacturing,22,"$990,500",342,"$7,650,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Workforce Grant,"$40,000"
2022-Oct,"Great Lakes Smoked Meats, LLC",Lorain,Northeast,Food and Agribusiness,20,"$990,000",14,"$1,925,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Revitalization Grant,"$175,000"
2022-Oct,"Green Fox Plastics, LLC",Holmes,Southeast,Advanced Manufacturing,12,"$675,000",11,"$6,298,429",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Inclusion Grant,"$40,000"
2022-Oct,"JTM Provisions Company, Inc.",Hamilton,Southwest,Food and Agribusiness,22,"$1,000,000",539,"$60,000,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$125,000"
2022-Oct,"LG Chem America, Inc.",Portage,Northeast,Automotive,72,"$4,735,474",0,"$85,800,100",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$1,000,000"
2022-Oct,Marietta Memorial Hospital,Washington,Southeast,Healthcare,5,"$186,400",22,"$1,359,406",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Revitalization Grant,"$100,000"
2022-Oct,"Renewable Lubricants, Inc.",Portage & Stark,Northeast,Energy and Chemicals,5,"$425,000",10,"$825,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Inclusion Grant,"$25,000"
2022-Oct,Robinson Fin Machines Inc,Hardin,Northwest,Advanced Manufacturing,5,"$188,552",44,"$50,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Inclusion Grant,"$25,000"
2022-Oct,Salem-Republic Rubber Company,Mahoning,Northeast,Advanced Manufacturing,28,"$1,456,000",53,"$3,400,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Growth Fund Loan,"$1,375,000"
2022-Oct,"Skylight Partners, Inc.",Hamilton,Southwest,Other,25,"$1,375,000",24,$0,2022-monthly_metrics_-_vc.pdf,10,JobsOhio Inclusion Grant,"$50,000"
2022-Oct,"Star Turbine, Inc.",Marion,Central,Advanced Manufacturing,19,"$858,629",45,"$1,000,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$50,000"
2022-Oct,"The Hillman Group, Inc.",Hamilton,Southwest,Advanced Manufacturing,60,"$6,000,000",210,"$3,800,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$500,000"
2022-Oct,The Kendall Group,Montgomery,Western,Advanced Manufacturing,20,"$1,215,100",38,"$16,919,039",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$75,000"
2022-Oct,"TJX Digital, Inc.",Montgomery,Western,Logistics and Distribution,820,"$51,688,000",0,"$40,000,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Workforce Grant,"$250,000"
2022-Oct,"TJX Digital, Inc.",Montgomery,Western,Logistics and Distribution,820,"$51,688,000",0,"$40,000,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Economic Development Grant,"$250,000"
2022-Oct,Trucent Renewable Chemicals LLC,Van Wert,Northwest,Energy and Chemicals,21,"$1,020,000",0,"$11,090,000",2022-monthly_metrics_-_vc.pdf,10,JobsOhio Growth Fund Loan,"$1,000,000"
2022-Nov,3251 Westerville Rd LLC,Franklin,Central,Advanced Manufacturing,150,"$7,803,120",0,"$10,076,088",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Revitalization Grant,"$2,000,000"
2022-Nov,ADB Safegate Americas LLC,Franklin,Central,Advanced Manufacturing,24,"$2,200,000",202,"$1,500,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Economic Development Grant,"$200,000"
2022-Nov,"Arc Healthcare, LLC",Franklin,Central,Healthcare,5,"$390,000",7,$0,2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$25,000"
2022-Nov,Automated Converting Solutions Inc,Stark,Northeast,Advanced Manufacturing,7,"$350,000",7,"$550,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$25,000"
2022-Nov,"Church & Dwight Co., Inc.",Seneca,Northwest,Energy and Chemicals,80,"$4,160,000",309,"$50,000,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Economic Development Grant,"$300,000"
2022-Nov,"Cozzini Bros., Inc.",Mahoning,Northeast,Other,35,"$1,456,000",0,"$1,150,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Economic Development Grant,"$50,000"
2022-Nov,"Cold Jet, LLC",Clermont,Southwest,Advanced Manufacturing,67,"$5,025,000",120,"$4,912,797",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Economic Development Grant,"$425,000"
2022-Nov,Eve Energy North America Corporation,Delaware,Central,Automotive,12,"$1,320,000",8,"$5,710,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Research & Development Grant,"$1,000,000"
2022-Nov,"Fresh Bloom Bins, Inc.",Franklin,Central,Other,3,"$106,080",1,$0,2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$50,000"
2022-Nov,"GA Telesis Engine Services, LLC",Clinton,Western,Aerospace and Aviation,50,"$3,000,000",0,$0,2022-monthly_metrics_-_vc.pdf,11,JobsOhio Revitalization Grant,"$200,000"
2022-Nov,"Geis Construction, Inc.",Portage,Northeast,TBD,TBD,TBD,TBD,"$86,647,522",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Spec Development Grant - OSIP*,"$2,000,000"
2022-Nov,Hearth Products Controls Co.,Montgomery,Western,Advanced Manufacturing,20,"$873,000",48,"$417,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Workforce Grant,"$50,000"
2022-Nov,Howmet Aerospace Inc.,Ross,Southeast,Automotive,4,"$150,000",26,"$1,539,453",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Revitalization Grant,"$100,000"
2022-Nov,IMCO Carbide Tool Inc.,Wood,Northwest,Advanced Manufacturing,92,"$4,693,831",98,"$38,963,327",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Economic Development Grant,"$500,000"
2022-Nov,,,,,,,,,2022-monthly_metrics_-_vc.pdf,11,JobsOhio Workforce Grant,"$300,000"
2022-Nov,"Industrial Recyclers, LLC",Shelby,Western,Advanced Manufacturing,20,"$1,040,000",18,"$9,235,622",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Workforce Grant,"$50,000"
2022-Nov,"JTW, Inc.",Richland,Northeast,Advanced Manufacturing,7,"$316,880",23,"$1,617,581",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$50,000"
2022-Nov,"MAK Engineering, LLC",Franklin,Central,Advanced Manufacturing,0,$0,2,"$25,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$25,000"
2022-Nov,"ORBCC Production, LLC",Cuyahoga,Northeast,Food and Agribusiness,8,"$281,725",4,"$1,200,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$25,000"
2022-Nov,Orveon Global US LLC,Franklin,Central,Other,150,"$15,000,000",0,$0,2022-monthly_metrics_-_vc.pdf,11,JobsOhio Workforce Grant,"$500,000"
2022-Nov,"Smith Brothers Creamery, LLC",Morgan,Southeast,Food and Agribusiness,2,"$62,400",0,"$168,996",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$50,000"
2022-Nov,"Smucker Innovation, Inc.",Wayne,Northeast,Food and Agribusiness,35,"$2,000,000",1795,"$13,000,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Research & Development Grant,"$1,000,000"
2022-Nov,"Swihart Industries, Inc.",Montgomery,Western,Advanced Manufacturing,3,"$141,440",21,"$103,992",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Inclusion Grant,"$50,000"
2022-Nov,The Kroger Co.,Licking,Central,Food and Agribusiness,7,"$350,000",145,"$70,000,000",2022-monthly_metrics_-_vc.pdf,11,JobsOhio Workforce Grant,"$105,000"
2022-Dec,"1865, LLC",Franklin,Central,Financial Services,13,"$1,215,200",5,"$439,807",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Inclusion Grant,"$150,000"
2022-Dec,"AssureCare, LLC",Hamilton,Southwest,Healthcare,100,"$10,000,000",45,"$8,100,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$750,000"
2022-Dec,Behr Process Corporation,Licking,Central,Energy and Chemicals,90,"$4,390,000",0,"$80,000,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$1,000,000"
2022-Dec,"Bellisio Foods, Inc.",Jackson,Southeast,Food and Agribusiness,177,"$13,264,200",1663,"$40,000,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$200,000"
2022-Dec,"Berkshire Refrigerated Warehousing, LLC",Lorain,Northeast,Food and Agribusiness,90,"$5,040,000",0,"$24,340,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$500,000"
2022-Dec,"Bullen Ultrasonics, Inc.",Preble,Western,Advanced Manufacturing,55,"$3,245,000",120,"$14,780,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Research & Development Grant,"$1,000,000"
2022-Dec,Decked LLC,Defiance,Northwest,Automotive,36,"$2,445,000",36,"$15,823,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$100,000"
2022-Dec,"Edgar Joseph Group, LLC",Trumbull,Northeast,Food and Agribusiness,15,"$561,600",2,"$245,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Inclusion Grant,"$50,000"
2022-Dec,"Erie Bone Broth, LLC",Cuyahoga,Northeast,Food and Agribusiness,10,"$340,340",8,"$370,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Inclusion Grant,"$50,000"
2022-Dec,"Exor Electronic Research and Development, Inc.",Butler,Southwest,Advanced Manufacturing,9,"$540,000",7,"$2,500,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Growth Fund Loan,"$500,000"
2022-Dec,"General Mills Operations, LLC",Jackson,Southeast,Food and Agribusiness,30,"$1,500,000",974,"$100,000,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$400,000"
2022-Dec,"Greenpoint Metals, Inc.",Preble,Western,Advanced Manufacturing,30,"$1,372,800",30,"$17,000,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$60,000"
2022-Dec,"Hanlon Composites, LLC",Cuyahoga,Northeast,Advanced Manufacturing,9,"$318,200",16,"$25,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Inclusion Grant,"$50,000"
2022-Dec,"Harris Battery Company, Inc.",Tuscarawas,Northeast,Advanced Manufacturing,15,"$811,200",25,"$644,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$50,000"
2022-Dec,Intel Corporation,Licking,Central,Technology,3000,"$405,000,000",0,"$20,000,000,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Workforce Grant,"$25,000,000"
2022-Dec,"Livi Steel, Inc.",Trumbull,Northeast,Advanced Manufacturing,3,"$114,878",27,"$70,000",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Inclusion Grant,"$25,000"
2022-Dec,"Magna Seating of America, Inc.",Fairfield,Central,Automotive,224,"$9,842,144",390,"$5,977,700",2022-monthly_metrics_-_vc.pdf,12,JobsOhio Economic Development Grant,"$850,000"
